User,Number of Sessions
a93f8ab7-5c05-11ee-8ef8-c5d1f20046c4,1.0
a94b048a-87ae-11ee-9cf8-53c5162f89cb,1.0
a9547fd8-c91c-11ef-8a94-552df2bf2527,1.0
a996d950-c91c-11ef-b15c-b14eb58b8166,1.0
a9980e74-c91c-11ef-9214-dda69c08e9ab,1.0
a9b13a54-00ef-11ef-881b-d1df6438463b,1.0
a9c6d85b-c91c-11ef-b089-af42475695dd,1.0
a9dcb68c-00ef-11ef-b4d8-19d5f3c38476,1.0
a9e87a9a-b702-11ee-8ac6-57d74f6f1d96,1.0
aa13aa7c-fe79-11ef-bf3b-a9e707c44c08,2.0
aa40524f-0381-11f0-a32a-1b1d94211f31,1.0
aa4554d6-c91c-11ef-9eee-dfbe149546aa,1.0
aa513762-87af-11ee-b996-d7acbb0efe09,1.0
aa56bc56-0381-11f0-934f-9173e719d15e,1.0
aa69ccad-c91c-11ef-a6ad-2dfd7a2458ba,1.0
aa7be5ef-fe79-11ef-9e0b-a9e707c44c08,1.0
aa7c7ac5-fe79-11ef-b13a-4f3e208a21b6,1.0
aa9fbb25-0381-11f0-b2eb-af1363747d78,1.0
aaa3bbfa-5c05-11ee-8d6d-396baa429160,1.0
aaa8774e-fe79-11ef-aaba-4f3e208a21b6,1.0
aacc4150-fe79-11ef-b178-431ee6b105d2,1.0
aacdba2a-c91c-11ef-9fa6-2dfd7a2458ba,2.0
aaf0aa38-c91c-11ef-8142-7f15a6579f28,2.0
aaf3c041-00ef-11ef-b69d-65ddd708ef08,1.0
aaf47274-00ef-11ef-ad49-314a2740c600,1.0
ab0a2123-87ae-11ee-beb4-b3ee144f53a2,1.0
ab146d1e-c91c-11ef-bdf3-79f2a46e4fcf,1.0
ab17ead7-fe79-11ef-b9f6-d37799803219,1.0
ab1a3110-00ef-11ef-8ec3-c70dad89e7c1,1.0
ab1a8346-fe79-11ef-b1cb-a9e707c44c08,1.0
ab39963b-00ef-11ef-9aa2-e55b60776baf,1.0
ab4bdf22-87af-11ee-9887-23bd046534df,1.0
ab59430c-c91c-11ef-8227-7f15a6579f28,1.0
ab5a0db3-c91c-11ef-94e7-79f2a46e4fcf,1.0
ab75e86d-6553-11ef-be07-9d218a7b0c31,1.0
ab85c3e8-fe79-11ef-ab81-772a450c1727,1.0
ab9d00ce-c91c-11ef-87eb-79f2a46e4fcf,1.0
ab9e8b4b-c91c-11ef-bd6b-b14eb58b8166,1.0
aba382db-0381-11f0-a783-dd65ea3a47a6,2.0
abc2b51a-c91c-11ef-8ce7-8d8be163a8c8,1.0
abd325b0-147f-11ef-a63b-154f568fdb27,1.0
abe94e02-c91c-11ef-a428-0747faa6642c,1.0
abed43a6-fe79-11ef-8abc-752f650d36a2,1.0
abf463a5-5c05-11ee-b08b-396baa429160,1.0
ac01e2af-c91c-11ef-b0de-7f15a6579f28,1.0
ac0ca40e-fe79-11ef-9883-4d9bb6bda446,1.0
ac2000f1-b702-11ee-98d1-1dc62c040e5f,1.0
ac2020cd-b702-11ee-9e83-d993a878cda0,1.25
ac224bb6-c91c-11ef-8c43-8d8be163a8c8,1.75
ac23b981-c91c-11ef-9df4-0747faa6642c,1.0
ac42a6b2-c91c-11ef-bdaf-0747faa6642c,1.0
ac5b45f7-fe79-11ef-b374-6b21210bd277,1.0
ac8b0fbf-fe79-11ef-a604-e1da93d834c2,1.0
ac8d4ebc-87ae-11ee-9f68-1196eebe7cfc,1.0
ac8e897e-c91c-11ef-ab08-618748a64d7c,1.0
ac940c3b-b702-11ee-b104-75692c03c132,3.0
ac943cad-b702-11ee-a74e-e9e8d7b0d186,2.0
acab6c67-c91c-11ef-b030-fb9247527eaf,1.0
acb04fa7-c91c-11ef-843c-85fff5c40a74,1.0
accc8246-c91c-11ef-b864-9165bfbc41fb,1.5
accd604f-0381-11f0-86a3-9173e719d15e,2.0
acedbae4-c91c-11ef-8916-79f2a46e4fcf,1.0
ad1b9516-0381-11f0-ab87-1b1d94211f31,1.0
ad1d230d-fe79-11ef-8da8-6b21210bd277,1.0
ad5513c5-c91c-11ef-8dab-dda69c08e9ab,1.0
ad74ec69-b702-11ee-8db0-ad38a7510008,1.0
ad7fa8c5-c91c-11ef-bb48-85fff5c40a74,1.0
ad8ce600-5c05-11ee-8558-6d2af52eeec4,1.0
ad950284-fe79-11ef-8f89-2f53957df532,1.0
ad9bb5d7-c91c-11ef-9b69-552df2bf2527,2.85
adb3617d-00ef-11ef-a3d0-bffb9c32c7b7,1.0
adb7601e-3fbf-11ee-b385-71a9687d6cc4,2.0
adbaabab-00ef-11ef-94fa-bffb9c32c7b7,1.0
adbddda6-3fbf-11ee-83a8-ad44a847d8a2,1.0
adc27da8-3fbf-11ee-a3b9-c38c4dadcf4b,1.0
adcd380d-fe79-11ef-b7cf-e39cdb247c3c,1.0
ade042cc-3fbf-11ee-8d5a-c38c4dadcf4b,3.0
ade515a0-b702-11ee-8055-c965b14d4ccb,1.0
adf404ac-fe79-11ef-87df-772a450c1727,1.0
ae1a698b-0381-11f0-85fc-47f1d1a87b09,2.0
ae248b69-c91c-11ef-8084-29d0a367dc11,1.0
ae3ae04e-fe79-11ef-abb3-4d9bb6bda446,1.0
ae456ebb-c91c-11ef-884d-fb9247527eaf,1.0
ae4e68f7-87af-11ee-9096-2b1d0885071f,1.0
ae50e75e-6553-11ef-ac5f-bdd09b4a7b86,1.0
ae83bf36-fe79-11ef-ba0a-539c35cdadf8,1.0
aea915dd-00ef-11ef-aac0-5795f4f9b06a,1.0
aeaa1bc9-fe79-11ef-a6f9-4f3e208a21b6,1.0
aec407b6-0381-11f0-bd19-5f7d6487a7fb,1.25
aecedec2-fe79-11ef-83e8-cfe3d030a8b0,1.0
af06ff4d-0381-11f0-b8db-77452984348a,1.75
af087ee9-6553-11ef-bc7b-9558f2940197,1.0
af1d8603-fe79-11ef-beb4-0f373f438d5e,1.0
af240913-fe79-11ef-94bf-e3486a4adec5,1.0
af249455-0381-11f0-a019-978b16370c1e,1.0
af679408-fe79-11ef-81d0-6b21210bd277,1.0
af891c55-b702-11ee-b2db-5d1c91d98257,1.0
afd9f7cd-00ef-11ef-a30f-6f2d4880f889,1.0
b0218a97-c91c-11ef-9154-5de8967c7b0a,1.3333333333333333
b02bfb3f-87af-11ee-a8c0-c14a6c4c1780,1.0
b03d4412-c91c-11ef-bbe3-e59bbd520065,1.0
b053a33c-fe79-11ef-b450-63743800a21c,1.0
b06f91f9-00ef-11ef-ade4-59a55ccbf2d0,1.0
b098cd91-6553-11ef-95ff-e94a9f8d4781,1.0
b0a28da3-87ae-11ee-acb5-0d1196180fff,1.0
b0a48503-fe79-11ef-a877-07e0f781b7e3,2.0
b0bba413-87ae-11ee-9b4f-b3ee144f53a2,1.0
b0bdfec5-fe79-11ef-91b6-a9e707c44c08,1.0
b0de90cc-6553-11ef-bfbf-391ce81d0ed0,1.0
b1048e23-fe79-11ef-b369-6b21210bd277,1.0
b12b54b9-fe79-11ef-9fe5-15d5ad73555b,1.0
b14b6f3c-fe79-11ef-8087-3945c053dfeb,1.0
b16a664a-c91c-11ef-9cb4-0747faa6642c,1.0
b16ed0d1-fe79-11ef-917a-4f3e208a21b6,1.0
b1853224-87ae-11ee-9330-f30dd2de4340,2.0
b1a02aa9-6553-11ef-a5d7-fbe5dfa628c9,1.0
b1a5b201-b3df-11ee-9e66-dbd754384e09,1.0
b1b43506-c91c-11ef-a431-fb9247527eaf,1.0
b2121866-c91c-11ef-9b26-618748a64d7c,1.0
b2131a6c-c91c-11ef-b382-dda69c08e9ab,1.5
b2158a13-00ef-11ef-96f7-67d1a8de9d6d,1.0
b235c6b7-c91c-11ef-bef1-552df2bf2527,1.0
b23a9765-00ef-11ef-a9d1-a1552ccd6d58,1.0
b27f001e-00ef-11ef-83a3-bffb9c32c7b7,1.0
b2996e33-c91c-11ef-b3f5-df0c303219a0,1.0
b2b3c451-b3df-11ee-86b5-a9a789f8a0cc,1.0
b2bf839e-c91c-11ef-a657-2dfd7a2458ba,1.0
b2c892cb-e173-11ee-8bfd-614e490378e2,2.0
b2d19eaa-c91c-11ef-bc52-552df2bf2527,1.0
b2ee96f4-6553-11ef-9aba-47b4bc42fb01,1.0
b2ef6a89-5c8c-11ee-b779-976865a999e1,1.0
b2fd5981-c91c-11ef-a342-9165bfbc41fb,1.0
b307bfe8-87af-11ee-8289-0d1d2e8a13f9,2.0
b326ee4c-00ef-11ef-9264-6f2d4880f889,1.0
b3347bb0-87ae-11ee-9f5f-055528d76b1d,1.0
b34351dc-c91c-11ef-8cfb-ed4cc1d51f82,1.0
b34d174c-c91c-11ef-89b9-3ff358578318,1.0
b34d8d26-c91c-11ef-9f7d-6bada8ee1175,1.0
b36a28d6-c91c-11ef-8d70-e59bbd520065,1.0
b36d4537-00ef-11ef-b26c-df2f476d6baf,1.0
b39c15c1-c91c-11ef-980c-814e6d4ae3ca,1.5
b3d8b29a-6553-11ef-977c-032e817338ea,1.0
b431b639-00ef-11ef-b294-2b02edc13676,2.0
b43a5080-c91c-11ef-84b5-49ef2505dbb1,1.0
b464ce1b-c91c-11ef-ba6d-dda69c08e9ab,1.0
b48364dc-c91c-11ef-bc29-49ef2505dbb1,1.0
b483eb94-c91c-11ef-9c39-0f024c4b9134,1.0
b49ed914-cea0-11ef-a456-8b0ecf41038d,1.0
b4a07aa0-cea0-11ef-ba2f-896ac69ff8cc,1.0
b4a212f9-87ae-11ee-a85b-1196eebe7cfc,1.0
b4c5ff1e-cea0-11ef-a8aa-8d7cde7f0501,1.0
b4cc41c3-065a-11ef-9505-9f7d307a218d,1.0
b4cd4107-089f-11f0-88a5-4d2f1fdddce5,1.0
b4fffb87-c91c-11ef-9626-ed4cc1d51f82,1.0
b525fbd5-00ef-11ef-a12d-bffb9c32c7b7,1.0
b52943fb-00ef-11ef-af99-eb4b11ceca21,1.0
b5440408-c91c-11ef-acc3-ed4cc1d51f82,1.0
b5476588-c91c-11ef-b9e0-af42475695dd,1.0
b58ddbbb-c91c-11ef-8c6b-af42475695dd,1.0
b59725f4-065a-11ef-84cd-7bd80bb04a62,1.0
b5b0e805-c91c-11ef-91b5-0f024c4b9134,1.0
b5d03584-c91c-11ef-803a-89ec1c2a34b3,1.0
b5d449b9-c91c-11ef-a12c-814e6d4ae3ca,1.0
b6054588-cea0-11ef-9e9b-7bbad4c35942,1.0
b621e728-c91c-11ef-9ccd-a5fe370473f1,1.0
b6249fda-d80e-11ef-9d79-d794e6bec857,1.0
b6297561-cea0-11ef-ae10-cb608803a2c4,1.0
b63a5243-c91c-11ef-9a08-b5ae563961d2,1.0
b64d5070-d80e-11ef-a441-7f8bfeadd277,1.0
b66b3726-00ef-11ef-9c1e-df2f476d6baf,2.0
b67d7d18-e566-11ee-b8df-f3a0cdbaccd0,1.0
b68419c5-065a-11ef-ac1f-f544b2efde93,1.0
b6865524-5c8c-11ee-9da7-2dd436194297,1.0
b68f865f-cea0-11ef-a0e9-cb608803a2c4,1.0
b692919f-d80e-11ef-8518-8beaf7c37f5b,1.0
b6a2f441-e173-11ee-a020-a5165868e896,1.0
b6a6ef4f-00ef-11ef-ac6f-df2f476d6baf,2.0
b6b055d2-cea0-11ef-9d2b-7bbad4c35942,1.0
b6d01f5c-c91c-11ef-90de-afa31ead099f,1.0
b6db8fdc-87af-11ee-989a-c14a6c4c1780,1.0
b6f8f212-cea0-11ef-9995-b916b286fe3c,1.0
b701716b-cea0-11ef-96da-ff555f7b8df5,1.0
b712a376-c91c-11ef-8e25-0f024c4b9134,1.0
b7133f36-00ef-11ef-a4da-bb259266ec21,1.0
b7168e5e-c91c-11ef-8748-cdbe9e060e02,1.0
b732f661-00ef-11ef-838d-bb259266ec21,1.0
b7386657-c91c-11ef-94ee-49ef2505dbb1,1.0
b741959e-cea0-11ef-8868-b916b286fe3c,2.0
b743bfb4-cea0-11ef-9b05-df11aabd57ff,1.0
b74bae9d-6553-11ef-825b-97975e8f9ebf,1.0
b7603510-f50b-11ef-97a2-0b5f9bd7477a,1.0
b778abc0-c91c-11ef-b811-0f024c4b9134,1.0
b779f502-c91c-11ef-92f3-89ec1c2a34b3,1.0
b78016be-f50b-11ef-9e26-97a65c13b1d0,1.0
b7815034-f50b-11ef-af2b-e927f0d6ccd6,1.0
b7a767b3-5c8c-11ee-b300-8d18ec94c4a9,1.0
b7b79193-c91c-11ef-965c-dbe90958e990,1.0
b7d78db0-cea0-11ef-bd65-8b0ecf41038d,1.0
b7db0199-c91c-11ef-b702-3ff358578318,1.0
b7f09f55-6553-11ef-b41f-0bd4b00a9165,1.0
b806cd09-c91c-11ef-9d42-7ffe16aea750,2.0
b8242072-065a-11ef-9bac-fbd74f214cc3,1.0
b8271183-f50b-11ef-9696-ddce53edc0f2,1.0
b840e39a-87af-11ee-9655-ad67c4d84646,1.0
b844e7be-c91c-11ef-91ca-89ec1c2a34b3,1.0
b849b58f-cea0-11ef-835c-f7db09335168,1.0
b84a40ce-87ae-11ee-bbf5-f30dd2de4340,1.0
b8535eed-6553-11ef-8830-9d218a7b0c31,1.0
b869eebd-f50b-11ef-8677-8d11bfedb547,2.0
b86ccc47-c91c-11ef-ac03-552df2bf2527,1.0
b86cdb5a-cea0-11ef-98fe-8d7cde7f0501,1.0
b86f29a5-cea0-11ef-bf3a-752e5dd7f6b0,1.0
b87118b8-f50b-11ef-83af-ddce53edc0f2,1.0
b88f746f-f50b-11ef-8fa4-8d11bfedb547,1.0
b8973cd1-cea0-11ef-a8d2-8b0ecf41038d,1.0
b8ac51de-c91c-11ef-b174-a12fc50370e3,1.0
b8c8df39-87ae-11ee-b757-f30dd2de4340,1.0
b8d15beb-00ef-11ef-b1ac-d1df6438463b,1.0
b8d50edb-f50b-11ef-bb3b-cf52e869ca62,1.0
b8ea9a63-87af-11ee-836c-e35a688b4e60,1.0
b8f93b28-065a-11ef-b08c-2daed78e0287,1.0
b8fd1518-f50b-11ef-aa3e-97a65c13b1d0,1.0
b9143d5f-c91c-11ef-9c15-49ef2505dbb1,1.0
b9151b5b-87af-11ee-a830-673ff96890dd,1.0
b91944e8-f50b-11ef-91a9-cf52e869ca62,1.0
b9197af4-c91c-11ef-8a09-89ec1c2a34b3,1.25
b92be970-cea0-11ef-aa55-15e99a7cf2dd,1.0
b937c318-c91c-11ef-942e-7f15a6579f28,1.0
b94086db-d80e-11ef-b904-25f750c1eb66,1.0
b95b6883-f50b-11ef-83e4-8d11bfedb547,1.3333333333333333
b95df615-c91c-11ef-9832-af42475695dd,2.0
b974abd0-cea0-11ef-b6b2-896ac69ff8cc,1.0
b98881bd-c91c-11ef-9840-cdbe9e060e02,1.0
b992d590-87ae-11ee-89b7-dfee4fec3486,1.0
b9971eee-6553-11ef-b67b-ada2101c3484,1.0
b99ce43d-c91c-11ef-8094-552df2bf2527,1.0
b99cfe03-c91c-11ef-823d-0f024c4b9134,1.0
b99d2e2c-c91c-11ef-b37d-55c7f88dbb02,2.0
b99d345e-c91c-11ef-a5ea-89ec1c2a34b3,1.0
b9b8cd28-d80e-11ef-8b8b-d794e6bec857,1.0
b9b91342-f50b-11ef-8998-9369c098ef13,1.0
b9b95ff5-f50b-11ef-8a07-01e921e4fdde,1.0
b9bed50c-c91c-11ef-9fb7-7f15a6579f28,1.3333333333333333
b9bf6b46-c91c-11ef-a2d8-af42475695dd,1.0
b9c1c981-4eae-11ef-9408-d1a67ba81cb0,1.0
b9d74248-f50b-11ef-a5be-41fe63f0430a,1.0
b9dd45fa-f50b-11ef-a6c6-3923ba210ecc,1.0
b9df781c-d80e-11ef-a484-8fd9f9bd6653,1.0
b9e7759a-cea0-11ef-be07-df11aabd57ff,1.0
b9f81789-f50b-11ef-81e9-db50a7067115,1.0
b9f88cf1-7ffd-11ee-a3e7-ebd352a293e9,1.0
ba1792e5-f50b-11ef-a63a-c7b27bbc376e,1.0
ba252eb6-c91c-11ef-925f-552df2bf2527,1.0
ba3e6588-f50b-11ef-ad88-9369c098ef13,1.0
ba490caf-c91c-11ef-9944-7f15a6579f28,2.923076923076923
ba516f18-cea0-11ef-9431-8985b6e8e0fc,1.0
ba55b772-c91c-11ef-acfe-af42475695dd,1.0
ba596607-d80e-11ef-acdb-8beaf7c37f5b,1.0
ba599308-f50b-11ef-b0f5-db50a7067115,1.0
ba797f3f-f50b-11ef-bb16-97a65c13b1d0,1.0
ba7b79cb-f50b-11ef-8204-9369c098ef13,1.0
ba80fab5-f50b-11ef-8b70-fda0e987de6b,1.0
ba83ab33-f50b-11ef-9832-2b5eb2c4d541,1.0
ba9068a9-c91c-11ef-b5ac-0747faa6642c,1.3333333333333333
ba99694f-6553-11ef-a370-d78c58e0efa7,1.0
bab763e2-c91c-11ef-87a8-b14eb58b8166,1.0
babc7a0a-c91c-11ef-9485-6f6100afdc42,2.0
bac3c4f9-cea0-11ef-898d-ff555f7b8df5,1.0
bac44050-f50b-11ef-9c0c-c3ead5fa1224,1.0
bae535ed-cea0-11ef-8650-8985b6e8e0fc,1.0
bae69129-cea0-11ef-a0be-cb608803a2c4,1.0
bb0aa30a-cea0-11ef-a6f3-c1a8adb03371,1.5
bb141a5d-00ef-11ef-bd1f-8fab9363761b,1.0
bb144dae-cea0-11ef-a504-752e5dd7f6b0,1.0
bb1d4b56-c91c-11ef-aacd-79f2a46e4fcf,1.0
bb21ec2c-c91c-11ef-98e8-7f15a6579f28,1.0
bb421c95-c91c-11ef-b35d-552df2bf2527,1.25
bb44f313-c91c-11ef-8487-814e6d4ae3ca,1.0
bb484d93-c91c-11ef-82c8-fb9247527eaf,1.0
bb4a7d78-c91c-11ef-a20d-814e6d4ae3ca,1.0
bb524dc7-cea0-11ef-9c86-c1a8adb03371,2.0
bb7e909a-cea0-11ef-9a95-a79ae467c671,1.0
bba67c8b-065a-11ef-abeb-2fc9228dd878,1.0
bbacf7e4-c91c-11ef-9fe9-ed4cc1d51f82,1.0
bbb04d28-c91c-11ef-aa77-6f6100afdc42,1.0
bbe26fa7-d80e-11ef-b6fd-25f750c1eb66,1.0
bbe73130-065a-11ef-988f-11c93b5bef9d,3.0
bbed35cf-f50b-11ef-a958-41fe63f0430a,1.0
bbfc7f76-00ef-11ef-b008-8bb14df5f82f,1.0
bc0d8b21-c91c-11ef-9948-6bada8ee1175,1.3333333333333333
bc0e7b95-f50b-11ef-b64c-c3ead5fa1224,1.0
bc11c076-c91c-11ef-a7a8-55c7f88dbb02,1.0
bc355e1e-d80e-11ef-a2a2-8fd9f9bd6653,1.0
bc3720ec-cea0-11ef-a6d1-094b833f90eb,1.0
bc391da9-c91c-11ef-a2b9-df0c303219a0,2.0
bc4b6547-00ef-11ef-ad9f-394d1677394c,1.0
bc58da9c-c91c-11ef-840f-79f2a46e4fcf,1.0
bc6b4e9b-6553-11ef-b78b-ada2101c3484,1.0
bc7e0290-f50b-11ef-988d-fda0e987de6b,1.0
bc803f93-d80e-11ef-a42a-93d4a8e2670f,1.75
bc9a5e98-c91c-11ef-87da-79f2a46e4fcf,1.0
bcafd156-d80e-11ef-b2d9-5fec75f382bd,1.0
bcbec8e5-f50b-11ef-96bb-e35eb0df7a3b,1.0
bcbf3dbe-f50b-11ef-916a-c3ead5fa1224,1.0
bcccb7a4-f50b-11ef-9f52-e35eb0df7a3b,2.0
bcd35139-5c8c-11ee-9a55-1ba0bbfc0b0a,1.0
bcd38af0-f50b-11ef-b948-fda0e987de6b,1.0
bce97f0b-6553-11ef-a0de-97975e8f9ebf,1.0
bceaa2ea-cea0-11ef-8964-639db42a56da,1.0
bced2448-f50b-11ef-818b-e35eb0df7a3b,2.6666666666666665
bd01c896-c91c-11ef-98bf-0747faa6642c,1.0
bd2c78f9-d80e-11ef-998c-b1146b8263a5,1.0
bd2f048f-00ef-11ef-99b7-f50fcc5b59e3,1.0
bd31b4dc-f50b-11ef-8896-fda0e987de6b,1.0
bd3c12d9-da5b-11ee-8235-4b32167012d6,1.0
bd443a13-c91c-11ef-a855-ed4cc1d51f82,1.0
bd517f13-f50b-11ef-acab-41fe63f0430a,1.0
bd5266d3-d80e-11ef-bf6f-95f3ed4515ad,1.0
bd650a48-cea0-11ef-b11a-df11aabd57ff,1.0
bd67d16a-6553-11ef-b271-bdd09b4a7b86,1.0
bd83a028-cea0-11ef-85f4-8b0ecf41038d,1.0
bd8fcea1-c91c-11ef-bd8b-afa31ead099f,1.0
bd91d4a6-c91c-11ef-858c-dda69c08e9ab,1.0
bda3d05b-f50b-11ef-82ad-c3ead5fa1224,1.0
bdaa5547-cea0-11ef-95ac-7bbad4c35942,1.0
bdb19860-c91c-11ef-b02b-3ff358578318,1.0
bdb63f3f-87ae-11ee-9c17-e9621c3afa30,1.0
bdc45c4c-da5b-11ee-ab30-79f6862b8543,2.0
bdc60299-f50b-11ef-8d06-eb6b9f66ce85,1.0
bdcaf0d4-d80e-11ef-8f70-b1146b8263a5,2.0
bdd2216d-87af-11ee-b7bf-c14a6c4c1780,2.0
bdd5aafa-5c8c-11ee-ba62-cdb5f70357d8,1.0
bdd8b7c6-c91c-11ef-bf69-9d2cb28a0e5a,1.0
bdefd122-c91c-11ef-8d30-49ef2505dbb1,1.0
be063cb2-cea0-11ef-b2a3-15e99a7cf2dd,1.0
be0e17f1-f50b-11ef-9119-97a65c13b1d0,1.0
be11599f-d80e-11ef-b3b8-df7565156f14,1.0
be1990f7-c91c-11ef-abd2-fd19af548ae0,1.0
be221154-00ef-11ef-86c6-c70dad89e7c1,1.0
be263508-87ae-11ee-be78-7f241295132f,1.0
be3384e4-c91c-11ef-bcdd-cddfdaf0d046,1.0
be3486f8-c91c-11ef-9bd1-7f0502f7ef9a,1.0
be3e87af-cea0-11ef-b7f7-df11aabd57ff,1.0
be5db85c-da5b-11ee-82b0-79f6862b8543,1.0
be607bf8-cea0-11ef-afc5-d5e6352ffc21,1.0
be6165e0-da5b-11ee-b50c-d19b7798dc8a,1.0
be61d40d-d80e-11ef-bf99-cb6f6ce867ec,1.0
be71a053-7f6f-11ef-9b9a-737b2629ab9f,2.2
be77bd90-5c8c-11ee-a2b3-5fc75189c5b9,1.0
be9c552a-f50b-11ef-bfae-41fe63f0430a,2.0
bea4f5f1-f50b-11ef-b56e-a944e3da8540,1.0
beb45dfc-6553-11ef-a095-11b9ba6815eb,1.0
bec1a337-c91c-11ef-8697-5d90d6f8f811,1.0
bedad234-d80e-11ef-b9e1-7f8bfeadd277,1.0
bef03a11-d80e-11ef-82eb-6542992302d1,1.0
bef0dd20-d80e-11ef-8952-25f750c1eb66,1.0
bf026a61-d80e-11ef-ade9-33f8c12257be,1.0
bf1c6c19-5c8c-11ee-abc6-2b96959b84a6,1.0
bf257a38-c91c-11ef-91c6-6bada8ee1175,1.0
bf291152-da5b-11ee-b56e-076899bc1df2,1.0
bf610466-d80e-11ef-9ce7-4ba97febae2a,1.0
bf896af5-c91c-11ef-97da-9165bfbc41fb,2.0
bf8c2991-cea0-11ef-816c-d5e6352ffc21,1.0
bfa85a06-d80e-11ef-b4aa-836c13b41063,1.0
bfae47ac-c91c-11ef-8253-7f15a6579f28,1.5
bfb286c1-cea0-11ef-88ba-f9ac708178de,1.0
bfb8baae-87ae-11ee-85d9-dfee4fec3486,1.0
bfcbb43f-6553-11ef-aadd-835364c0d5d7,1.0
bfd4e137-6553-11ef-9041-f9fd2c48f694,1.0
bffb7695-d80e-11ef-8d62-cb6f6ce867ec,1.0
c024a03f-87ae-11ee-918c-85e000f9cde0,1.0
c0623153-c91c-11ef-a963-552df2bf2527,1.0
c07b477c-00ef-11ef-b4ce-e1f7813365b4,1.0
c09ec500-c91c-11ef-83fd-7f15a6579f28,1.0
c0a8ca5b-d80e-11ef-888e-95f3ed4515ad,1.0
c0b94b14-cea0-11ef-9dfc-094b833f90eb,1.5
c0da8403-87af-11ee-b0d3-ed18b20d40fa,1.0
c0e3a01b-c91c-11ef-8956-47af70c706a6,1.0
c0e3b4e9-c91c-11ef-a0cd-afa31ead099f,1.0
c0e636ba-c91c-11ef-a0ab-7f0502f7ef9a,1.0
c0eb8231-87ae-11ee-88d7-23bd046534df,1.0
c14bbf54-c91c-11ef-81b5-6f6100afdc42,1.0
c14febc1-cea0-11ef-aac1-df11aabd57ff,1.0
c15f09e7-87af-11ee-804d-d7acbb0efe09,1.0
c16d486a-c91c-11ef-9791-e59bbd520065,1.0
c17c2e89-d80e-11ef-b0da-cb6f6ce867ec,1.0
c181c2a9-d80e-11ef-abb6-b1146b8263a5,1.0
c1a4decd-cea0-11ef-9052-094b833f90eb,1.5
c1ba45c2-00ef-11ef-a68f-59a55ccbf2d0,1.0
c1c15581-cea0-11ef-9d3d-919f9f060585,1.0
c1c4ca83-87af-11ee-83cd-ab6ba9482b4e,1.75
c1e781ba-cea0-11ef-ae42-d18c7a49ea24,1.0
c20229a0-03f9-11f0-8748-8769dbfe0b4a,5.0
c20a5739-87af-11ee-87c1-ab6ba9482b4e,1.0
c20f093d-cea0-11ef-af8b-15e99a7cf2dd,1.0
c20fa270-cea0-11ef-9abc-7f0ea348c935,1.5
c211b8fe-5c8c-11ee-864d-c191d640888d,1.0
c214d4b1-cea0-11ef-9d6d-dbc8e413e6ea,1.0
c219ebba-c91c-11ef-848b-e59bbd520065,1.0
c21cc652-6553-11ef-8300-e94a9f8d4781,1.0
c2215e98-00ef-11ef-8f64-8d28a93480c4,1.0
c236805f-c91c-11ef-9282-47af70c706a6,1.0
c258b94b-cea0-11ef-af83-c38c659e0d45,1.0
c25eac57-d80e-11ef-a176-4ba97febae2a,2.0
c261ebbd-5c8c-11ee-ae38-39f58997c1ac,1.0
c27d9da9-03f9-11f0-9065-1fc0f8793bed,2.0
c286edac-d80e-11ef-bd97-5760d1220200,1.0
c28818a3-00ef-11ef-b8c7-735dea0e51f2,1.3333333333333333
c2900890-87af-11ee-89f1-0d1d2e8a13f9,1.0
c299e925-03f9-11f0-8183-414a7c43a317,1.0
c2a890db-5c8c-11ee-9cca-2dd436194297,1.0
c2b15fd8-cea0-11ef-96cf-d5e6352ffc21,1.0
c2c54c61-c91c-11ef-b5d1-5de8967c7b0a,1.0
c2c8b262-c91c-11ef-85fd-49ef2505dbb1,1.0
c2cacc63-cea0-11ef-a3f3-854e229dd29c,1.0
c2cb30cb-cea0-11ef-95d1-d5e6352ffc21,1.0
c2dec225-87ae-11ee-b4e9-4950d880aa6b,1.0
c2f100ef-d80e-11ef-b4b6-df7565156f14,1.0
c31b9204-cea0-11ef-b4ba-7bbad4c35942,1.3333333333333333
c32cca21-c91c-11ef-93d3-dfbe149546aa,1.0
c3445fee-cea0-11ef-af3e-0364c369fb37,1.0
c34d5d2d-c91c-11ef-9bed-7f0502f7ef9a,2.0
c35422a8-0a8a-11f0-aee3-09fb8d0d78a6,1.5
c35be080-00ef-11ef-9d11-19d5f3c38476,2.0
c3736c82-03f9-11f0-8d91-779efb0542d0,1.0
c387f0c6-cea0-11ef-bb35-7bbad4c35942,1.0
c38a6a30-5c8c-11ee-ba44-ed761ae61a99,1.0
c38e1205-d80e-11ef-8f1d-df0853afaae1,1.0
c3d44200-a66c-11ee-802c-3f99f6bfc954,1.0
c3e774f5-87ae-11ee-995e-4950d880aa6b,1.0
c3fdb522-5c8c-11ee-9b9e-99221b19c687,1.0
c3fec639-d80e-11ef-bda8-cb6f6ce867ec,1.0
c401f576-a66c-11ee-a554-b3d9ab81970e,1.0
c403ae7b-c91c-11ef-907f-7f0502f7ef9a,1.0
c42b210f-c91c-11ef-9a9b-dda69c08e9ab,1.0
c42c5502-cea0-11ef-bcef-c1a8adb03371,1.0
c4427c80-cea0-11ef-bbf4-8985b6e8e0fc,1.0
c44591e8-c91c-11ef-8898-79f2a46e4fcf,1.0
c4469bb7-c91c-11ef-ba50-89474d251137,1.0
c44f6a81-a66c-11ee-ba14-cbdc02333ac5,1.0
